548.62,580.68,504,659.31
536.12,568.38,506,992.52
548.37,580.75,506,652.78
536.32,567.74,507,661.28
535.65,568.31,508,577.87
535.63,568.77,509,1078.5
536,568.43,511,1066
535.78,568.22,512,657.81
548.2,580.54,512,678.39
535.92,567.98,513,592.63
536.43,568.35,514,769.87
529.51,562.79,515,510.42
535.99,568.48,515,950.96
536.1,568.77,516,1078
546.8,577.93,516,527.05
535.98,568.71,517,924.55
535.92,568.37,518,827.99
536.13,568.41,519,854.89
547.69,580.51,519,571.61
548.23,580.54,521,570.68
529.69,563.24,525,584.34
529.1,563.09,526,583.09
547.49,580.39,528,554.44
551.66,576.46,531,551.4
552.69,575.97,532,696.72
528.37,562.57,534,1152.5
528.64,562.54,535,1023.7
548.37,580.35,535,507.4
547.58,579.85,536,730.49
528.97,563.12,540,575.3
552.53,575.77,541,640.13
550.42,582.16,546,734.64
550.3,582.55,547,928.58
550.61,582.72,548,938.93
550.65,582.44,549,760.56
529.04,562.94,550,558.88
550.88,581.84,550,775.67
550.61,582.53,551,1092.2
550.47,582.27,553,816.13
550.88,582.55,554,957.26
550.71,582.1,557,818.66
550.48,582.55,558,1116.9
550.69,575.52,559,608.3
550.96,582.21,559,845.19
550.66,582.39,560,858.17
550.55,582.52,561,922.68
550.9,580.97,569,518.22
529.45,562.99,570,554.33
529.08,563.11,571,534.58
529.55,562.89,574,582.78
529.62,563.25,577,553.39
550.92,582.41,581,747.84
551.96,580.77,584,534.21
529.88,562.97,588,534.62
529.3,562.47,589,583.57
529.38,562.81,593,563.72
545.74,577.99,596,574.93
545.48,578.19,597,1048.1
545.47,578.1,598,898.38
545.67,578.06,600,862.44
529.18,562.67,602,529.25
544.57,577.92,603,1044.9
544.87,577.94,604,989.58
529.36,562.58,605,628.47
544.84,578.02,605,879.04
544.65,577.96,606,942.42
545.04,578.06,607,961.43
544.63,577.23,608,610.85
544.92,577.91,609,1037.6
544.73,578.05,610,765.65
529.76,562.67,611,585.95
545.03,578.12,611,1149.8
549.72,580.72,611,500.47
544.86,578.05,612,938.83
544.93,578.08,613,1331.1
545.41,577.97,614,897.52
529.77,562.99,615,525.11
545.64,577.87,615,740.5
545.75,577.82,616,541.03
545.19,578.69,617,866.6
529.25,562.75,621,705.72
546.91,578.12,624,799.22
529.36,563.09,625,544.86
546.88,578.15,625,598.51
529.33,562.56,626,582.97
546.69,578.34,626,894.44
529.97,563.13,627,662.61
546.66,578.33,627,612.51
546.53,578.08,628,663.16
546.89,578.38,629,795.81
547.53,577.39,630,573.96
529.62,562.55,631,608.16
547.08,577.77,631,734.34
547.04,577.92,632,674.64
529.71,562.98,633,605.6
547.66,577.78,633,603.79
529.14,562.74,634,581.07
547.11,577.97,634,802.69
546.83,578.25,635,773.1
547,578.08,636,635.21
546.71,578.46,637,797.92
546.51,578.61,638,695.13
529.27,563.03,639,513.6
529.53,562.43,642,522.98
529.11,562.38,644,559.99
551.74,579.07,644,895.34
552.03,579.23,645,1002.7
551.97,579.15,646,827.81
551.76,579.33,647,1053.5
551.81,579.28,648,963.58
551.95,579.16,649,1112.3
551.83,579.26,650,978.05
551.85,579.19,651,1043.2
529.63,562.43,652,507.8
551.83,579.04,652,1002.3
551.74,579.37,653,623.47
551.73,579.4,654,769.16
528.79,562.58,656,507.11
529.21,562.48,658,635.64
529.07,563.34,665,519.46
546.09,570.33,678,995.23
550.84,581.93,678,776.83
528.94,562.35,679,514.01
546.09,570.34,679,1030.6
550.85,582.27,679,721.14
536.33,567.25,680,570.26
546.16,570.35,680,1021.2
536.61,567.19,681,697.33
545.93,570.75,681,586.76
545.82,570.5,682,714.06
545.53,570.76,683,567.43
546.07,570.21,684,1040.6
546.24,570.27,685,925.74
546.04,570.12,686,1197.5
546.22,570.34,687,1029.6
546.34,570.07,688,1122.5
529.73,561.88,689,509.03
546.37,570.14,689,1209
546.02,570.21,690,1007.7
546.11,570.16,691,1204
546.37,570.15,692,1328.3
546.15,570.02,693,1180.9
545.94,570.12,694,1117.1
546.25,570.03,695,1261.7
545.92,570.53,696,720.47
529.42,562.27,702,545.32
529,561.87,704,586.36
551.06,576.09,704,636.67
551.48,575.76,705,648.29
551.55,575.97,706,658.75
551.14,575.97,707,607.81
551.46,575.46,711,539.03
552.71,581.22,732,609.4
552.42,581.61,733,518.37
543.99,571.28,739,898.94
550.64,581.94,766,584.21
550.65,581.61,768,605.13
550.64,582.43,769,719.92
548.5,581.97,779,551.86
543.71,571.08,784,673.3
548.71,575.82,788,543.54
549.1,575.58,789,515.24
548.91,575.52,790,560.56
549.4,575.25,793,520.23
548.93,575.66,797,580.77
551.4,579.67,815,631.25
545.7,570.22,831,658.59
544.28,569.59,835,607.62
530.06,562.91,847,791.25
530.23,562.84,848,1318.4
530.23,562.95,849,1476
530.38,562.8,850,938.02
530.38,563.01,851,1388.7
530.37,562.85,852,1251.5
530.2,562.95,853,1034.8
530.25,562.87,854,1327.3
530.47,562.73,855,1453.8
530.16,562.75,856,1243.5
530.2,562.98,857,1444.3
530.14,562.92,858,948.84
530.19,562.92,859,1200.3
530.48,562.77,860,1323.8
530.35,562.84,861,1439.9
530.56,562.93,862,1266.7
530.11,562.81,863,1227.2
530.24,562.86,864,1222
530.34,562.8,865,1205.3
530.24,562.72,866,1283.2
530.43,562.88,867,1309.5
530.16,562.92,868,1170.2
530.28,562.84,869,1500.8
530.39,562.93,870,1393.9
530.05,562.95,871,1409.3
529.71,563.52,872,1526.3
529.6,563.81,873,1459.9
550.39,579.21,873,590.13
529.89,563.53,874,1548.4
549.8,579.48,874,1126.8
530.04,563.11,875,1041.6
549.76,579.58,875,1311.2
530.39,562.65,876,1146.9
549.56,579.34,876,1372.6
530.49,562.87,877,1182.1
549.69,579.48,877,1153
530.46,562.64,878,1148.8
549.92,579.36,878,1400.4
530.47,562.68,879,1195.9
550.08,579.2,879,1123
530.2,562.46,880,1074.3
550.09,578.87,880,813.88
530.24,562.96,881,1048.1
536.9,566.94,881,604.94
549.95,579.32,881,952.7
530.35,562.82,882,1170.6
537.03,566.6,882,699.55
549.82,579.29,882,1340.5
530.61,562.54,883,931.62
537.1,566.79,883,1242.5
549.95,579.47,883,1007.3
530.41,562.75,884,1158.6
537.11,567.19,884,964.45
549.78,579.31,884,1417.6
530.55,562.9,885,1322.1
549.87,579.18,885,1219.1
530.07,562.86,886,1055.8
550.36,579.2,886,875.08
530.08,562.57,887,1629.1
549.94,579.18,887,807.78
529.35,562.28,888,952.52
545.64,571.7,888,821.69
550.56,579.43,888,615.37
529.54,562.26,889,1406.4
545.47,571.69,889,850.54
529.49,562.11,890,1446.4
545.37,571.87,890,735.17
529.46,562.11,891,1139.7
545.27,571.93,891,721.72
529.29,562.03,892,1132.4
545.23,571.96,892,754.66
529.28,562.25,893,1298.4
545.03,571.66,893,726.82
529.52,562.09,894,1155.3
545.48,571.75,894,780.46
529.37,562.05,895,1141.4
545.34,571.96,895,785.2
529.36,562.16,896,1129.7
543.15,570.02,896,686.82
529.02,561.88,897,915.36
542.72,570,897,528.28
529.52,562.16,898,1326.4
529.61,562.09,899,1063.6
529.7,562.3,900,949.85
529.71,562,901,1095.9
529.45,562.05,902,1105.1
529.59,562.04,903,1297.3
529.36,562.09,904,1122.4
529.48,562.03,905,920.23
529.76,561.98,906,1310.2
529.81,561.95,907,1181.8
529.25,561.98,908,1337.2
529.21,562,909,1273.7
529.4,562.19,910,1274.4
545.22,577.98,910,583.13
529.49,561.97,911,1001
529.37,562.11,912,1182.3
529.2,562.03,913,1223.2
529.46,562.06,914,1182.7
529.39,561.79,915,1028.2
529.23,561.96,916,1078.6
529.45,561.72,917,1218.3
529.47,562.01,918,1276.3
529.78,561.83,919,1198.4
529.74,562.01,920,1195.2
529.85,561.94,921,1068.8
529.55,561.92,922,1169.9
552.47,579.91,922,512.63
529.77,562.04,923,971.74
529.48,562,924,854.24
552.01,579.87,924,550.92
529.33,562.1,925,1222.3
529.07,562.33,926,1080.3
552.28,579.32,926,516.13
529.35,562.01,927,1041.4
529.36,562.05,928,813.19
552.43,579.6,928,579.03
528.99,561.85,929,757.18
552.47,579.53,929,591.2
528.5,561.87,930,694.45
531.66,566.54,930,567.57
552.55,579.59,930,772.74
552.38,579.9,931,535.38
531.91,566.83,932,579.36
552.68,579.62,932,614.5
531.71,567.02,933,543.84
552.78,579.76,933,566.05
552.49,579.93,934,527.89
528.75,561.89,935,515.12
552.66,579.64,935,668.61
552.6,579.72,936,701.52
552.71,579.76,937,664.67
533.97,566.39,938,523.24
552.52,579.79,938,698.53
534.77,566.12,939,594
552.59,579.93,939,551.8
535.35,566.79,940,572.96
528.9,561.35,941,604.95
528.49,561.78,945,552.14
551.23,581.69,945,661.57
528.61,561.88,946,699.63
528.55,562.28,947,513.4
551.75,581.65,951,650.77
551.35,582.08,953,768.75
551.55,581.74,954,806.24
551.43,582.04,955,705.09
551.49,581.8,956,653.98
529.15,562.18,957,506.49
551.47,582.13,957,679.64
539.78,568.94,959,675.12
529.51,562.86,960,561.63
539.75,568.99,960,738.28
551.36,581.02,960,679.89
529.26,562.58,961,546.12
539.92,568.7,961,670.46
551.52,581.55,961,932.23
529.24,563.63,962,560.25
539.85,568.93,962,634.65
551.56,581.84,962,865.79
528.94,562.81,963,534.15
551.4,582.4,963,765.21
528.88,562.76,964,551.95
539.54,569.03,964,526.28
551.35,581.94,964,620.69
529.19,562.32,965,580.76
539.94,568.94,965,657.38
547.05,576.07,965,549.59
551.39,581.95,965,571.97
529.8,561.64,966,618.79
539.12,568.53,966,618.38
547.14,576.62,966,739.45
547.1,576.11,967,779.8
550.95,580.89,967,643.61
530.16,561.44,968,987.56
547.02,576.27,968,769.02
529.12,561.85,969,518.56
529.01,562.67,971,513.37
529.07,562.11,975,572.2
529.05,562.32,976,537.37
549.61,581.13,976,1342.8
529.27,561.84,977,615.62
550.68,580.68,977,751.88
529.07,562.36,978,555.02
549.76,581.02,978,1452
550.29,580.71,979,1075.7
550.16,580.89,980,1117.9
528.8,562.5,981,638.81
549.86,580.93,981,1199.6
550.29,580.72,982,755.75
531.7,567.04,983,578.19
551.59,580.52,983,512.05
528.44,562.8,984,579.03
531.61,567.11,984,635.63
528.9,562.47,985,545.17
529.47,563.48,987,1124.3
529.3,563.98,988,1315.6
529.36,563.46,989,994.98
529.42,563.37,990,950.73
529.1,562.99,991,836.61
528.98,562.98,992,686.57
528.79,561.44,993,724.59
528.72,561.87,994,650.32
528.69,561.97,997,519.57
529.04,561.6,998,544.2
528.95,561.65,999,561.36
545.82,570.51,999,659.38
528.24,561.71,1000,689.97
545.55,570.64,1000,560.9
545.62,571.43,1001,891.01
528.72,561.55,1002,561.19
545.78,571.26,1002,867.06
528.46,561.82,1003,672.51
540.14,568.89,1003,508.53
545.28,571.65,1003,768.57
552.5,574.3,1003,543.13
528.82,561.74,1004,508.27
539.24,568.59,1004,617.65
528.96,561.57,1005,739.92
539.97,568.86,1005,688.59
528.46,561.55,1006,600.2
550.38,581.47,1006,619.55
550.69,581.34,1007,597.16
544.92,570.39,1009,681.33
529.48,561.23,1010,648.14
545.05,569.84,1010,793.64
529.05,561.87,1011,570.45
545.43,569.33,1011,893.35
528.41,562.44,1012,622.74
544.61,570.04,1012,762.61
544.97,569.85,1013,970.43
551.69,579.67,1014,512.06
528.56,562.07,1015,528.14
528.79,561.96,1019,691.35
552.54,575.02,1019,604.94
550.73,581.25,1019,642.17
550.12,581.61,1020,897.42
528.88,561.52,1021,537.54
552.58,575.12,1021,506.24
550.2,581.58,1021,831.12
529,561.37,1022,621.3
529.13,561.45,1024,685.84
552.67,579.62,1024,553.59
528.83,561.72,1025,566.13
552.65,579.86,1025,553.47
552.59,579.37,1026,643.93
529.43,561.8,1027,587.88
528.76,561.7,1028,651.66
529.01,561.75,1029,557.77
551.45,580.51,1029,584.6
528.79,561.6,1030,547.58
552.3,579.94,1030,669.63
528.95,561.96,1031,567.07
552.6,579.67,1031,697.67
529.08,562.11,1032,646.2
552.63,580.18,1032,760.67
528.22,562.04,1033,766.58
552.76,579.85,1033,663.63
529.23,561.36,1034,701.02
528.64,561.59,1035,556.89
551.62,580.94,1035,849.1
528.93,561.51,1036,582.6
552.63,575.31,1036,599.2
552.25,580.31,1036,751.16
528.35,562.06,1037,725.19
536.51,563.78,1037,517.7
552.92,580,1037,776.7
528.41,562.11,1038,632.65
536.47,563.41,1038,501.67
552.47,580.03,1038,597.9
552.51,579.72,1039,593.94
528.86,561.91,1040,535.95
550.74,575.41,1040,576.14
552.85,580.13,1040,653.68
550.85,574.99,1041,725.85
553.19,579.72,1041,663.51
552.53,580.05,1042,781.53
552.55,579.87,1043,631.86
529.17,561.68,1044,542.23
545.56,571.19,1044,646.53
552.52,579.84,1044,617.27
528.72,561.7,1045,621.02
552.41,580.18,1045,643.13
552.5,579.78,1046,701.47
528.87,561.71,1047,553.42
552.66,579.86,1047,714.43
529.08,561.83,1048,521.76
552.8,579.81,1048,780.23
528.94,561.89,1049,647.21
528.61,561.72,1050,501.33
528.48,561.9,1053,671.25
528.3,562.21,1054,635.95
528.92,561.49,1055,806.3
529.05,561.64,1057,532.93
529.41,561.74,1058,519.57
529.46,562.18,1059,634.25
529.48,561.74,1060,565.49
528.4,561.55,1061,629.9
528.52,561.55,1062,675.34
528.69,561.48,1063,819.13
528.87,561.33,1064,1144.4
536.49,567.78,1064,519.5
528.9,561.32,1065,899.79
536.44,566.78,1065,828.73
528.93,561.52,1066,788.87
536.76,566.38,1066,703.57
528.81,561.07,1067,897.56
536.54,566.42,1067,863.97
536.57,566.73,1068,864.56
529.1,561.89,1069,515.15
536.39,566.34,1069,890.56
529.22,561.5,1070,659.3
536.05,567.41,1070,572.19
540.03,572.09,1071,557.29
536.86,567.24,1072,572.14
551.53,580.28,1074,521.15
529.19,561.7,1075,581.69
528.57,561.89,1077,551.08
528.39,561.71,1082,580.02
542.68,569.33,1082,739.56
528.92,561.9,1085,534.69
528.59,561.9,1086,541.77
540.5,566.47,1086,1207.8
540.5,566.87,1087,953.52
540.51,566.66,1088,1052
540.08,566.87,1089,816.81
528.95,561.64,1090,563.47
542.56,569.41,1090,704.96
542.89,569.75,1091,563.55
529.07,561.73,1092,566.1
543.13,575.63,1092,766.08
529.39,561.69,1094,561.94
529.54,561.24,1095,841.45
542.77,569.57,1095,551.58
529,561.42,1096,793.86
551.86,579.76,1096,527.87
529.13,561.41,1097,889.66
552.6,579.44,1097,669.61
529.35,562.4,1099,619.07
542.39,569.3,1099,611.49
551.6,580.17,1099,563.17
529.01,561.84,1100,656.17
542,569.19,1100,518.54
551.74,580.28,1100,500.47
542.68,569.3,1101,616.13
529.25,561.42,1102,700.89
529.21,561.17,1103,854.25
552.57,574.37,1103,534.49
529.3,561.25,1104,887.63
529.3,561.52,1105,596.99
542.55,569.13,1105,531.17
529.31,561.46,1106,941.88
542.02,569.18,1106,506.39
528.69,561.58,1107,512.6
542.55,569.41,1107,751.69
529.13,561.48,1108,822.14
528.81,561.73,1109,637.81
552.45,579.44,1110,989.45
529.13,561.24,1111,700.28
543.15,569.35,1111,604.61
552.91,579.23,1111,1071.3
528.97,561.56,1112,702
537.34,566.57,1112,566.6
552.58,579.29,1112,642.4
528.85,561.67,1113,678.61
552.51,579.44,1113,889.65
542.57,569.8,1114,581.77
552.53,579.45,1114,857.39
529,561.7,1115,744.16
529.44,561.71,1116,684.05
529.57,561.83,1117,662.57
551.11,574.09,1117,533.48
529.37,561.81,1118,627
529.79,561.46,1119,801.35
550.99,574.02,1119,515.34
529.44,562.01,1120,787.62
533.94,564.95,1120,514.44
529.27,561.89,1121,550.27
535.18,567.39,1121,592.13
550.81,574.25,1121,636.28
529.6,561.42,1122,856.07
535.6,567.47,1122,744.26
551.5,574.18,1122,614
529.54,561.65,1123,537.9
533.84,564.65,1123,508.13
529.1,561.52,1125,559.41
533.68,564.31,1125,594.45
540.4,567.37,1125,601.48
529.85,561.53,1126,571.92
534.02,564.66,1126,568.94
540.72,567.5,1126,752.66
551.59,574,1126,656.79
529.3,561.75,1127,777.35
534.15,564.93,1127,536.03
540.12,567.44,1127,543.12
529.88,561.87,1128,528.88
533.84,564.9,1128,714.03
529.4,561.55,1129,634.86
534,564.77,1129,520.47
547.45,579.66,1129,1458.2
529.9,561.62,1130,553.21
547.42,579.71,1130,1217.5
529.56,562.12,1131,548.27
533.68,564.6,1131,502.36
547.56,579.59,1131,1883.1
529.25,561.6,1132,682.44
547.44,579.92,1132,1231.5
546.91,580.07,1133,1579.1
529.41,561.56,1134,722.85
547.55,579.53,1134,1283.6
529.26,561.79,1135,722.45
547.14,579.86,1135,1546.4
547.31,579.8,1136,1163.1
529.4,561.55,1137,719.87
547.56,579.63,1137,1237.6
528.86,561.77,1138,658.38
534.07,564.95,1138,591.72
544.76,577.26,1138,673.13
547.07,579.53,1138,1125.4
529.32,561.41,1139,964.82
547.02,579.25,1139,1010.2
546.79,578.88,1140,784.03
529.13,561.49,1141,771.09
547.3,579.56,1141,1170.8
529.27,561.45,1142,764.41
547.25,579.39,1142,597.28
528.96,561.46,1143,809.2
535.86,568.12,1143,641.8
547.45,579.53,1143,1115.3
529.09,561.42,1144,621.81
547.54,579.61,1144,982.26
529.1,561.48,1145,744.88
547.53,579.7,1145,1181
529.16,561.36,1146,703.95
547.64,580.06,1146,735.06
528.98,561.44,1147,849.93
535.51,562.5,1147,803.34
547.63,580.16,1147,1113.7
528.99,561.6,1148,646.52
535.5,562.6,1148,504.63
548.14,580.64,1148,519.65
535.37,562.47,1149,795.45
549.69,581.46,1149,561.83
529.25,561.3,1150,755.61
535.5,562.25,1150,991.44
536.55,566.93,1150,511.42
547.42,579.9,1150,1230.6
529.38,561.22,1151,912.55
535.44,562.36,1151,615.04
536.82,567.47,1151,702.22
547.72,579.82,1151,1170.1
529.31,561.34,1152,835
536.6,567.19,1152,549.11
547.91,579.93,1152,1267.3
529.06,561.21,1153,863
535.48,562.45,1153,609.53
547.51,580.05,1153,1132.1
529.41,561.56,1154,658.11
533.65,564.81,1154,761.91
547.91,580.15,1154,1257.8
529.21,561.4,1155,890.04
534.98,562.59,1155,512.44
535.5,566.84,1155,503.24
548.1,580.43,1155,1527.3
547.31,579.79,1156,1232
529.78,561.36,1157,897.38
547.44,579.87,1157,1201.1
529.62,561.3,1158,828.92
543.56,572.69,1158,681.1
552.21,574.41,1158,570.99
547.29,579.65,1158,923.98
529.23,561.54,1159,791.29
534,564.82,1159,678.56
543.29,572.49,1159,660.77
552.58,574.54,1159,775.3
547.21,579.46,1159,885.39
533.87,564.9,1160,577.54
543.46,572.53,1160,605.23
552.33,574.42,1160,693.6
547.29,579.8,1160,1347.7
529.57,561.48,1161,800.38
534.08,564.68,1161,665.27
552.05,574.84,1161,540
547.12,579.97,1161,1960.9
529.49,561.21,1162,739.99
552.46,574.53,1162,579.61
547.41,579.66,1162,1226
529.75,561.57,1163,623.84
547.28,579.78,1163,1174.2
529.52,561.28,1164,748.27
534.63,562.93,1164,694.33
547.35,579.83,1164,1246.5
529.47,561.42,1165,841.24
547.09,580.08,1165,1654.8
529.14,561.33,1166,814.52
534.61,562.95,1166,650.83
547.39,579.77,1166,1350.9
528.84,561.32,1167,621.7
535.39,562.59,1167,554.83
546.99,579.95,1167,1464.5
529.36,561.36,1168,703.11
533.93,564.1,1168,711.49
547.63,579.52,1168,1446.9
529.43,561.45,1169,728.93
533.74,564.25,1169,785.77
547.6,579.43,1169,1152.5
529.42,561.59,1170,514.11
533.51,564.82,1170,811.69
547.66,579.38,1170,1106.3
533.19,566,1171,878.32
547.54,579.47,1171,1174
529.52,561.26,1172,645
533.03,565.43,1172,801.15
552.64,578.03,1172,705
548.24,579.25,1172,575.08
529.52,561.46,1173,702.64
533.13,566,1173,739.4
529.71,561.2,1174,806.31
532.99,565.45,1174,514.09
529.24,561.49,1175,727.65
532.93,565.75,1175,583.23
551.04,575.21,1175,897.83
529.8,561.42,1176,708.72
533.03,565.72,1176,1163.2
551.38,575.87,1176,663.67
529.14,561.06,1177,662.21
533,565.03,1177,622.01
550.92,575.15,1177,762.55
529.34,561.62,1178,699.44
532.77,564.75,1178,735.33
551.75,575.28,1178,581.99
551.69,580.38,1178,859.87
529.2,561.39,1179,850.44
551.53,580.14,1179,679.41
529.09,561.16,1180,716.61
551.72,579.77,1180,866.92
529.37,561.31,1181,676.58
532.99,564.84,1181,828.69
529.37,561.37,1182,778.8
533.62,564.87,1182,653.2
529.52,560.96,1183,802.37
529.42,561.35,1184,784.13
533.24,565.37,1184,532.04
529.18,561.31,1186,870.41
533.05,565.06,1186,711.92
529.29,561.4,1187,730.76
529.23,561.34,1188,785.52
533.13,565.16,1188,652.78
528.54,561.37,1189,622.26
532.98,565.03,1189,588.09
533.61,564.53,1191,605.63
533.21,565,1193,610.51
533.3,565.02,1195,681.27
528.56,561.47,1196,522.42
532.78,564.66,1196,531.06
533.74,565.15,1197,506.03
529.11,561.2,1202,587.47
529.45,561.52,1204,522.22
533.7,565.48,1204,500.78
529.01,561.53,1205,680.96
528.97,561.7,1207,645.95
529.45,561.4,1208,692.57
528.94,561.56,1211,604.94
529.83,561.65,1212,768.51
529.8,562.01,1213,808.78
526.97,561.95,1214,880.31
526.9,562.08,1215,950.24
526.9,561.93,1216,849.11
527.14,561.95,1217,1011.2
526.94,562.03,1218,1038.5
527.49,561.93,1219,1003.4
537.02,562.82,1219,872.16
551.18,580.44,1219,521.25
526.86,562.05,1220,1116.7
537.07,562.91,1220,890.36
526.73,562.24,1221,972.89
536.96,562.99,1221,1162.7
526.91,562.07,1222,932.58
536.91,563.06,1222,1025.9
538.52,569.89,1222,601.35
528.56,561.58,1223,647.58
537,562.74,1223,896.17
536.87,563.06,1224,897.23
540.62,565.71,1224,587.5
529.28,561.29,1225,680.11
537.23,563.24,1225,907.41
529.23,561.28,1226,628.28
539.17,564.52,1226,954.31
529.08,561.48,1227,665.07
538.54,564.17,1227,1349.7
528.98,561.45,1228,832.93
538.83,564.47,1228,1352.7
528.71,561.51,1229,577.49
538.43,564.23,1229,1089.8
546.06,574.88,1229,530.25
528.75,561.42,1230,686.07
538.5,564.12,1230,1287.4
529.2,561.22,1231,781.57
538.9,564.53,1231,1244.2
529.34,561.37,1232,768.63
538.78,564.51,1232,1224.4
529.31,561.62,1233,593.61
538.73,564.21,1233,1317.4
545.64,574.78,1233,582.67
538.95,564.96,1234,1335.2
538.94,564.63,1235,1280.7
528.46,561.84,1236,619.18
538.76,564.41,1236,1392.3
537.61,563.67,1237,891.91
538.61,564.35,1237,1148.1
534.59,562.48,1238,672.23
539.1,564.66,1238,1449.9
529.08,561.53,1239,596.1
538.6,564.52,1239,1207
529.12,561.16,1241,524.66
538.82,564.47,1241,1214.5
528.56,561.7,1242,558.8
539.04,564.67,1242,1172.3
529.04,561.62,1244,518.33
538.72,564.28,1244,1248.3
543.73,568.45,1244,733.23
538.49,563.91,1245,953.21
543.84,568.27,1245,771.87
528.16,561.98,1246,587.61
538.36,563.79,1246,1276.9
544.46,568.36,1246,607.81
538.32,564.14,1247,1179.6
544.47,568.77,1247,835.89
538.04,563.69,1248,1195
544.39,568.81,1248,678.46
528.48,562.02,1249,529.27
538.2,563.49,1249,1565.6
544.23,568.72,1249,982.43
528.26,561.94,1250,614.19
537.75,563.35,1250,1475.2
544.69,568.61,1250,1311.8
537.99,563.86,1251,1103.4
544.31,568.68,1251,1433.1
537.89,563.09,1252,1243.2
544.67,568.62,1252,1429
537.89,563.41,1253,1577.6
537.85,563.26,1254,1526.9
537.99,563.65,1255,1294.9
528.39,561.33,1256,556.26
538.05,563.62,1256,1329.9
551.75,579.87,1256,536.73
537.52,563.33,1257,1445
538.01,563.44,1258,1461.2
528.13,561.57,1259,633.99
538.56,564.34,1259,1168.9
542.93,574.93,1259,587.63
537.84,563.9,1260,1128.4
527.97,561.99,1261,582.32
539.16,565.08,1261,1130.3
528.44,562.2,1262,580.23
539.27,565.43,1262,1287.6
528.3,561.55,1263,601.27
539.35,565.39,1263,1368.2
